user_id,product_id,product_name,category
user_233,P9013,Pond's Moisturizer,Beauty Products
user_233,P9914,Whirlpool Microwave,Home Appliances
user_234,P7249,HRX Tracksuit,Fashion
user_234,P8303,IFB Dishwasher,Home Appliances
user_234,P8204,Dell Inspiron Laptop,Electronics
user_234,P4706,Neutrogena Sunscreen,Beauty Products
user_234,P2009,Eureka Forbes Vacuum,Home Appliances
user_234,P2404,Puma Sports Shoes,Fashion
user_235,P4727,Tropicana Juice,Grocery
user_235,P7342,Fortune Sunflower Oil,Grocery
user_235,P9773,Tropicana Juice,Grocery
user_235,P4860,MCaffeine Coffee Scrub,Beauty Products
user_235,P2293,Garnier Hair Color,Beauty Products
user_236,P9467,Sony PlayStation 5,Electronics
user_236,P3415,Everest Masala,Grocery
user_236,P3832,Kindle Paperwhite,Electronics
user_236,P4157,Zara Denim Jacket,Fashion
user_236,P7936,Nike Air Max,Fashion
user_236,P4308,iPad Air,Electronics
user_237,P6238,Parle-G Biscuits,Grocery
user_237,P7358,Redmi Note 12,Electronics
user_237,P6343,Maggi Noodles,Grocery
user_237,P8506,Godrej Air Conditioner,Home Appliances
user_238,P9561,Mother Dairy Paneer,Grocery
user_238,P7790,L'Oreal Shampoo,Beauty Products
user_238,P2641,Woodland Boots,Fashion
user_239,P5687,Nestle Everyday Milk Powder,Grocery
user_239,P7732,Catch Spices,Grocery
user_239,P8955,Prestige Induction Cooktop,Home Appliances
user_240,P1613,Haldiram's Snacks,Grocery
user_240,P7602,RayBan Sunglasses,Fashion
user_240,P7581,Van Heusen Trousers,Fashion
user_240,P6431,Boat Rockerz Headphones,Electronics
user_240,P8785,Nike Air Max,Fashion
user_240,P1331,Kent Water Purifier,Home Appliances
user_240,P6094,Havells Geyser,Home Appliances
user_241,P4734,L'Oreal Shampoo,Beauty Products
user_241,P8259,Gucci Belt,Fashion
user_241,P7828,Voltas AC,Home Appliances
user_241,P4079,Daawat Basmati Rice,Grocery
user_241,P7671,Biotique Face Cream,Beauty Products
user_242,P1920,Catch Spices,Grocery
user_242,P2075,Kellogg's Cornflakes,Grocery
user_242,P7609,Godrej Air Conditioner,Home Appliances
user_242,P1474,Allen Solly Formal Shirt,Fashion
user_242,P4288,Zara Denim Jacket,Fashion
user_242,P1541,Samsung Smartwatch,Electronics
user_243,P4262,Canon DSLR Camera,Electronics
user_243,P8605,Kent Water Purifier,Home Appliances
user_243,P3029,Maggi Noodles,Grocery
user_243,P7102,Samsung Smartwatch,Electronics
user_243,P8308,Colorbar Nail Polish,Beauty Products
user_243,P6730,Reebok Running Shoes,Fashion
user_244,P2480,RayBan Sunglasses,Fashion
user_244,P7333,LG Washing Machine,Home Appliances
user_244,P4511,JBL Bluetooth Speaker,Electronics
user_244,P4387,Forever 21 Skirt,Fashion
user_244,P9409,Morphy Richards OTG,Home Appliances
user_245,P3167,Samsung 4K TV,Electronics
user_245,P1138,Van Heusen Trousers,Fashion
user_245,P6004,RayBan Sunglasses,Fashion
user_246,P6713,WOW Skin Science Shampoo,Beauty Products
user_246,P4575,Neutrogena Sunscreen,Beauty Products
user_246,P9530,Garnier Hair Color,Beauty Products
user_246,P2676,Maggi Noodles,Grocery
user_246,P7131,Sony PlayStation 5,Electronics
user_247,P5631,Everest Masala,Grocery
user_247,P8892,Dyson Vacuum Cleaner,Home Appliances
user_247,P5529,HP Wireless Mouse,Electronics
user_247,P5278,Voltas AC,Home Appliances
user_247,P3456,Bajaj Room Heater,Home Appliances
user_247,P1930,Britannia Bread,Grocery
user_247,P6236,Maggi Noodles,Grocery
user_248,P5843,Samsung 4K TV,Electronics
user_248,P7628,Morphy Richards OTG,Home Appliances
user_248,P4111,Maybelline Foundation,Beauty Products
user_248,P9759,Orient Ceiling Fan,Home Appliances
user_249,P5918,Godrej Air Conditioner,Home Appliances
user_249,P3967,Louis Philippe Blazer,Fashion
user_249,P8713,Dyson Vacuum Cleaner,Home Appliances
user_249,P3999,RayBan Sunglasses,Fashion
user_249,P4641,Whirlpool Microwave,Home Appliances
user_249,P6031,Orient Ceiling Fan,Home Appliances
user_250,P5269,Kent Water Purifier,Home Appliances
user_250,P8598,MTR Ready to Eat,Grocery
user_250,P1879,Samsung 4K TV,Electronics
user_250,P2166,Mother Dairy Paneer,Grocery
user_250,P9199,Biotique Face Cream,Beauty Products
user_250,P9680,Boat Rockerz Headphones,Electronics
user_251,P3470,Maybelline Foundation,Beauty Products
user_251,P6614,Zara Denim Jacket,Fashion
user_251,P8496,MCaffeine Coffee Scrub,Beauty Products
user_251,P3954,UCB Polo T-Shirt,Fashion
user_251,P6449,Samsung 4K TV,Electronics
user_252,P1077,Samsung Refrigerator,Home Appliances
user_252,P4430,Neutrogena Sunscreen,Beauty Products
user_252,P3595,Roadster Leather Jacket,Fashion
user_252,P3120,Mamaearth Face Wash,Beauty Products
user_253,P7609,Nykaa Matte Lipstick,Beauty Products
user_253,P7280,Pond's Moisturizer,Beauty Products
user_253,P9745,Samsung Galaxy S23,Electronics
user_253,P1230,HRX Tracksuit,Fashion
user_253,P4122,Godrej Air Conditioner,Home Appliances
user_253,P5076,iPhone 15,Electronics
user_253,P6113,HRX Tracksuit,Fashion
user_254,P9246,Boat Rockerz Headphones,Electronics
user_254,P3736,MTR Ready to Eat,Grocery
user_254,P5885,Samsung Galaxy S23,Electronics
user_254,P9524,Usha Pedestal Fan,Home Appliances
user_255,P8105,Saffola Oats,Grocery
user_255,P9031,UCB Polo T-Shirt,Fashion
user_255,P3701,Bajaj Room Heater,Home Appliances
user_255,P4742,Lakme Lipstick,Beauty Products
user_255,P4460,Woodland Boots,Fashion
user_255,P9267,Amazon Echo Dot,Electronics
user_255,P7006,Puma Sports Shoes,Fashion
user_256,P9761,Neutrogena Sunscreen,Beauty Products
user_256,P1785,Fortune Sunflower Oil,Grocery
user_256,P1790,iPhone 15,Electronics
user_257,P7230,Himalaya Face Pack,Beauty Products
user_257,P5140,GoPro Hero10,Electronics
user_257,P4366,Dove Body Lotion,Beauty Products
user_258,P2654,Morphy Richards OTG,Home Appliances
user_258,P3247,Parle-G Biscuits,Grocery
user_258,P9381,L'Oreal Shampoo,Beauty Products
user_259,P2867,Mi Powerbank,Electronics
user_259,P4254,Samsung 4K TV,Electronics
user_259,P5308,Amul Butter,Grocery
user_259,P6864,Amul Butter,Grocery
user_259,P3627,Garnier Hair Color,Beauty Products
user_259,P9132,GoPro Hero10,Electronics
user_259,P6416,Reebok Running Shoes,Fashion
user_260,P2458,iPhone 15,Electronics
user_260,P9095,Amazon Echo Dot,Electronics
user_260,P9383,Adidas Hoodie,Fashion
user_260,P5192,OnePlus 11,Electronics
user_261,P5327,Garnier Hair Color,Beauty Products
user_261,P2635,Maybelline Foundation,Beauty Products
user_261,P5760,Nike Air Max,Fashion
user_261,P7979,Bosch Mixer Grinder,Home Appliances
user_262,P1158,Samsung Galaxy S23,Electronics
user_262,P6384,H&M Casual Shirt,Fashion
user_262,P5395,Usha Pedestal Fan,Home Appliances
user_263,P3996,Bosch Mixer Grinder,Home Appliances
user_263,P7557,Boat Rockerz Headphones,Electronics
user_263,P7319,Neutrogena Sunscreen,Beauty Products
user_264,P2852,Nivea Deodorant,Beauty Products
user_264,P3611,Nike Air Max,Fashion
user_264,P8908,iPad Air,Electronics
user_264,P3969,Organic India Tulsi Tea,Grocery
user_264,P6875,Maggi Noodles,Grocery
user_264,P3140,Aashirvaad Atta,Grocery
user_265,P7738,L'Oreal Shampoo,Beauty Products
user_265,P2037,Maybelline Foundation,Beauty Products
user_265,P1202,Bosch Mixer Grinder,Home Appliances
user_265,P4669,Mother Dairy Paneer,Grocery
user_265,P9570,Godrej Air Conditioner,Home Appliances
user_265,P8091,Nestle Everyday Milk Powder,Grocery
user_266,P7305,Sugar Eyeliner,Beauty Products
user_266,P1894,Louis Philippe Blazer,Fashion
user_266,P9283,JBL Bluetooth Speaker,Electronics
user_266,P3709,Pond's Moisturizer,Beauty Products
user_267,P4946,Plum Night Cream,Beauty Products
user_267,P1824,Voltas AC,Home Appliances
user_267,P7203,Britannia Bread,Grocery
user_268,P8521,Adidas Hoodie,Fashion
user_268,P8341,MCaffeine Coffee Scrub,Beauty Products
user_268,P8324,Samsung 4K TV,Electronics
user_268,P9148,Dyson Vacuum Cleaner,Home Appliances
user_268,P7609,OnePlus 11,Electronics
user_268,P9996,Maybelline Foundation,Beauty Products
user_269,P5990,Realme Buds Air,Electronics
user_269,P4389,Patanjali Honey,Grocery
user_269,P6953,Plum Night Cream,Beauty Products
user_270,P6439,Tommy Hilfiger Watch,Fashion
user_270,P8751,Everest Masala,Grocery
user_270,P2868,Usha Pedestal Fan,Home Appliances
user_271,P6592,Levi's Jeans,Fashion
user_271,P9973,Havells Geyser,Home Appliances
user_271,P2741,Catch Spices,Grocery
user_272,P3301,Reebok Running Shoes,Fashion
user_272,P5166,L'Oreal Shampoo,Beauty Products
user_272,P4072,Amul Butter,Grocery
user_273,P8488,Biotique Face Cream,Beauty Products
user_273,P2765,UCB Polo T-Shirt,Fashion
user_273,P3018,Maybelline Foundation,Beauty Products
user_274,P9260,MCaffeine Coffee Scrub,Beauty Products
user_274,P1071,Reebok Running Shoes,Fashion
user_274,P8091,Fortune Sunflower Oil,Grocery
user_274,P9328,Haldiram's Snacks,Grocery
user_274,P3845,Roadster Leather Jacket,Fashion
user_274,P7347,Puma Sports Shoes,Fashion
user_275,P9259,Saffola Oats,Grocery
user_275,P5067,Nykaa Matte Lipstick,Beauty Products
user_275,P6617,Prestige Induction Cooktop,Home Appliances
user_275,P3185,Usha Pedestal Fan,Home Appliances
user_275,P9393,Pepe Jeans Top,Fashion
user_275,P6143,Crompton Desert Cooler,Home Appliances
user_275,P4291,Amul Butter,Grocery
user_276,P6657,MTR Ready to Eat,Grocery
user_276,P9255,H&M Casual Shirt,Fashion
user_276,P2890,Saffola Oats,Grocery
user_276,P8870,Crompton Desert Cooler,Home Appliances
user_277,P9747,Tropicana Juice,Grocery
user_277,P1209,Morphy Richards OTG,Home Appliances
user_277,P1414,Nestle Everyday Milk Powder,Grocery
user_277,P1869,Dove Body Lotion,Beauty Products
user_277,P5374,Apple Airpods Pro,Electronics
user_277,P5105,Gucci Belt,Fashion
user_277,P5835,Nike Air Max,Fashion
user_278,P6876,Fortune Sunflower Oil,Grocery
user_278,P4675,L'Oreal Shampoo,Beauty Products
user_278,P4892,Maggi Noodles,Grocery
user_278,P1769,MTR Ready to Eat,Grocery
user_279,P6122,Nykaa Matte Lipstick,Beauty Products
user_279,P1212,Fortune Sunflower Oil,Grocery
user_279,P8259,Bajaj Room Heater,Home Appliances
user_279,P9955,HRX Tracksuit,Fashion
user_279,P4170,Amul Butter,Grocery
user_279,P3906,Usha Pedestal Fan,Home Appliances
user_280,P9418,H&M Casual Shirt,Fashion
user_280,P1665,Boat Rockerz Headphones,Electronics
user_280,P5329,Neutrogena Sunscreen,Beauty Products
user_281,P5178,Roadster Leather Jacket,Fashion
user_281,P8640,HP Wireless Mouse,Electronics
user_281,P3518,Nike Air Max,Fashion
user_281,P1833,Pigeon Rice Cooker,Home Appliances
user_282,P6866,Blue Star Deep Freezer,Home Appliances
user_282,P9608,HP Wireless Mouse,Electronics
user_282,P9529,H&M Casual Shirt,Fashion
user_282,P3611,Sony PlayStation 5,Electronics
user_282,P9798,Minimalist Serum,Beauty Products
user_282,P6724,Mamaearth Face Wash,Beauty Products
user_282,P6437,Zara Denim Jacket,Fashion
user_283,P4579,Havells Geyser,Home Appliances
user_283,P8780,Sunfeast Pasta,Grocery
user_283,P2879,Aashirvaad Atta,Grocery
user_283,P4937,Usha Pedestal Fan,Home Appliances
user_283,P4994,Everest Masala,Grocery
user_284,P2857,Prestige Induction Cooktop,Home Appliances
user_284,P9851,Neutrogena Sunscreen,Beauty Products
user_284,P9468,LG Washing Machine,Home Appliances
user_285,P8300,Sunfeast Pasta,Grocery
user_285,P5856,Maybelline Foundation,Beauty Products
user_285,P9419,UCB Polo T-Shirt,Fashion
user_285,P3742,OnePlus 11,Electronics
user_285,P1120,Patanjali Honey,Grocery
user_286,P7950,Zara Denim Jacket,Fashion
user_286,P9810,Apple Airpods Pro,Electronics
user_286,P3519,Mamaearth Face Wash,Beauty Products
user_287,P1620,Plum Night Cream,Beauty Products
user_287,P1889,Redmi Note 12,Electronics
user_287,P2154,RayBan Sunglasses,Fashion
user_288,P7678,RayBan Sunglasses,Fashion
user_288,P7626,Himalaya Face Pack,Beauty Products
user_288,P1276,Plum Night Cream,Beauty Products
user_288,P9762,L'Oreal Shampoo,Beauty Products
user_288,P2036,Realme Buds Air,Electronics
user_288,P2189,Fortune Sunflower Oil,Grocery
user_288,P2738,Godrej Air Conditioner,Home Appliances
user_289,P2417,Pigeon Rice Cooker,Home Appliances
user_289,P7249,Usha Pedestal Fan,Home Appliances
user_289,P8765,Lakme Lipstick,Beauty Products
user_289,P4602,Louis Philippe Blazer,Fashion
user_289,P9941,Biba Kurti,Fashion
user_290,P7113,Gucci Belt,Fashion
user_290,P3316,GoPro Hero10,Electronics
user_290,P1082,Samsung Galaxy S23,Electronics
user_290,P7456,Everest Masala,Grocery
user_290,P2394,Patanjali Honey,Grocery
user_291,P4469,HRX Tracksuit,Fashion
user_291,P3333,Tresemme Conditioner,Beauty Products
user_291,P4617,H&M Casual Shirt,Fashion
user_291,P4183,Parle-G Biscuits,Grocery
user_291,P1891,JBL Bluetooth Speaker,Electronics
user_292,P2198,Minimalist Serum,Beauty Products
user_292,P5107,Whirlpool Microwave,Home Appliances
user_292,P8982,Apple Airpods Pro,Electronics
user_292,P3100,Kent Water Purifier,Home Appliances
user_292,P5671,Puma Sports Shoes,Fashion
user_292,P4170,Daawat Basmati Rice,Grocery
user_292,P8383,Blue Star Deep Freezer,Home Appliances
user_293,P3496,MTR Ready to Eat,Grocery
user_293,P6971,Mother Dairy Paneer,Grocery
user_293,P3762,Morphy Richards OTG,Home Appliances
user_293,P5033,HP Wireless Mouse,Electronics
user_293,P5533,Pepe Jeans Top,Fashion
user_294,P8863,UCB Polo T-Shirt,Fashion
user_294,P6877,Himalaya Face Pack,Beauty Products
user_294,P2783,Blue Star Deep Freezer,Home Appliances
user_294,P2343,Van Heusen Trousers,Fashion
user_294,P9824,Philips Air Fryer,Home Appliances
user_295,P2235,Whirlpool Microwave,Home Appliances
user_295,P1511,Sony PlayStation 5,Electronics
user_295,P7637,Mother Dairy Paneer,Grocery
user_295,P1600,Amul Butter,Grocery
user_296,P9842,Crompton Desert Cooler,Home Appliances
user_296,P6993,Dove Body Lotion,Beauty Products
user_296,P5767,The Body Shop Body Butter,Beauty Products
user_296,P9210,Tommy Hilfiger Watch,Fashion
user_296,P7500,Daawat Basmati Rice,Grocery
user_296,P1173,Godrej Air Conditioner,Home Appliances
user_296,P3717,Van Heusen Trousers,Fashion
user_297,P3608,Tommy Hilfiger Watch,Fashion
user_297,P3395,Roadster Leather Jacket,Fashion
user_297,P1662,Sugar Eyeliner,Beauty Products
user_297,P4796,Reebok Running Shoes,Fashion
user_297,P7052,Dell Inspiron Laptop,Electronics
user_297,P4387,Nike Air Max,Fashion
user_297,P7358,Catch Spices,Grocery
user_298,P1653,Maybelline Foundation,Beauty Products
user_298,P9542,Dyson Vacuum Cleaner,Home Appliances
user_298,P9918,Voltas AC,Home Appliances
user_298,P7171,Kellogg's Cornflakes,Grocery
user_298,P2275,Sugar Eyeliner,Beauty Products
user_298,P7165,Parle-G Biscuits,Grocery
user_299,P6781,Maggi Noodles,Grocery
user_299,P8898,Blue Star Deep Freezer,Home Appliances
user_299,P9222,Aashirvaad Atta,Grocery
user_299,P3713,Tommy Hilfiger Watch,Fashion
user_300,P5600,Sony PlayStation 5,Electronics
user_300,P4062,Woodland Boots,Fashion
user_300,P2938,HRX Tracksuit,Fashion
user_300,P6410,Pepe Jeans Top,Fashion
user_301,P8848,Pond's Moisturizer,Beauty Products
user_301,P3641,Roadster Leather Jacket,Fashion
user_301,P4992,Lakme Lipstick,Beauty Products
user_302,P3639,Roadster Leather Jacket,Fashion
user_302,P1642,Allen Solly Formal Shirt,Fashion
user_302,P1916,Tata Tea Premium,Grocery
user_303,P9464,IFB Dishwasher,Home Appliances
user_303,P1305,Colorbar Nail Polish,Beauty Products
user_303,P4548,Whirlpool Microwave,Home Appliances
user_303,P8723,Colorbar Nail Polish,Beauty Products
user_304,P7730,Forever 21 Skirt,Fashion
user_304,P3979,Tata Tea Premium,Grocery
user_304,P5333,Sunfeast Pasta,Grocery
user_304,P8429,UCB Polo T-Shirt,Fashion
user_304,P2127,Mother Dairy Paneer,Grocery
user_304,P7315,Biba Kurti,Fashion
user_305,P4315,iPhone 15,Electronics
user_305,P7877,Sunfeast Pasta,Grocery
user_305,P2577,Van Heusen Trousers,Fashion
user_305,P1639,Reebok Running Shoes,Fashion
user_306,P2526,Nestle Everyday Milk Powder,Grocery
user_306,P9835,Dove Body Lotion,Beauty Products
user_306,P9553,iPad Air,Electronics
user_306,P1711,Sugar Eyeliner,Beauty Products
user_306,P4759,Tropicana Juice,Grocery
user_306,P6742,WOW Skin Science Shampoo,Beauty Products
user_306,P2600,Mother Dairy Paneer,Grocery
user_307,P8817,RayBan Sunglasses,Fashion
user_307,P5641,Adidas Hoodie,Fashion
user_307,P7695,Patanjali Honey,Grocery
user_307,P1089,Bajaj Room Heater,Home Appliances
user_307,P9561,Amazon Echo Dot,Electronics
user_307,P1117,Sony PlayStation 5,Electronics
user_308,P7698,UCB Polo T-Shirt,Fashion
user_308,P3535,Dyson Vacuum Cleaner,Home Appliances
user_308,P5155,MCaffeine Coffee Scrub,Beauty Products
user_308,P7939,Crompton Desert Cooler,Home Appliances
user_308,P5514,Catch Spices,Grocery
user_308,P7770,Biotique Face Cream,Beauty Products
user_309,P3928,Haldiram's Snacks,Grocery
user_309,P8925,Crompton Desert Cooler,Home Appliances
user_309,P6641,Havells Geyser,Home Appliances
user_309,P2951,Dove Body Lotion,Beauty Products
user_309,P3650,Tommy Hilfiger Watch,Fashion
user_309,P9328,Apple Airpods Pro,Electronics
user_309,P1852,Plum Night Cream,Beauty Products
user_310,P2492,Lakme Lipstick,Beauty Products
user_310,P8133,Reebok Running Shoes,Fashion
user_310,P5310,Redmi Note 12,Electronics
user_310,P2311,HRX Tracksuit,Fashion
user_311,P7564,Boat Rockerz Headphones,Electronics
user_311,P5693,Sunfeast Pasta,Grocery
user_311,P3871,Fortune Sunflower Oil,Grocery
user_311,P1175,Himalaya Face Pack,Beauty Products
user_311,P5685,Allen Solly Formal Shirt,Fashion
user_311,P9364,Nike Air Max,Fashion
user_311,P3776,Britannia Bread,Grocery
user_312,P1004,Orient Ceiling Fan,Home Appliances
user_312,P5520,Adidas Hoodie,Fashion
user_312,P7474,Sugar Eyeliner,Beauty Products
user_313,P9482,Amul Butter,Grocery
user_313,P2477,Redmi Note 12,Electronics
user_313,P6703,MTR Ready to Eat,Grocery
user_313,P4707,Voltas AC,Home Appliances
user_313,P8450,Amul Butter,Grocery
user_313,P1076,MCaffeine Coffee Scrub,Beauty Products
user_314,P9294,Pepe Jeans Top,Fashion
user_314,P2185,GoPro Hero10,Electronics
user_314,P6570,MTR Ready to Eat,Grocery
user_314,P5222,Sony PlayStation 5,Electronics
user_314,P5098,Mother Dairy Paneer,Grocery
user_315,P8923,MCaffeine Coffee Scrub,Beauty Products
user_315,P8517,UCB Polo T-Shirt,Fashion
user_315,P1448,MCaffeine Coffee Scrub,Beauty Products
user_315,P5224,L'Oreal Shampoo,Beauty Products
user_315,P4610,Boat Rockerz Headphones,Electronics
user_315,P7757,UCB Polo T-Shirt,Fashion
user_316,P1159,Patanjali Honey,Grocery
user_316,P5706,Orient Ceiling Fan,Home Appliances
user_316,P6603,Boat Rockerz Headphones,Electronics
user_316,P3924,GoPro Hero10,Electronics
user_316,P6792,Plum Night Cream,Beauty Products
user_317,P3994,Parle-G Biscuits,Grocery
user_317,P4271,Reebok Running Shoes,Fashion
user_317,P5348,Forever 21 Skirt,Fashion
user_317,P4322,Forever 21 Skirt,Fashion
user_318,P3555,Catch Spices,Grocery
user_318,P2285,OnePlus 11,Electronics
user_318,P1108,Colorbar Nail Polish,Beauty Products
user_318,P8901,Fortune Sunflower Oil,Grocery
user_319,P9066,Saffola Oats,Grocery
user_319,P9041,Parle-G Biscuits,Grocery
user_319,P5591,Allen Solly Formal Shirt,Fashion
user_319,P3101,The Body Shop Body Butter,Beauty Products
user_319,P7933,Sony PlayStation 5,Electronics
user_320,P9232,Fortune Sunflower Oil,Grocery
user_320,P3863,Prestige Induction Cooktop,Home Appliances
user_320,P9490,L'Oreal Shampoo,Beauty Products
user_320,P1137,Plum Night Cream,Beauty Products
user_320,P7216,Apple Airpods Pro,Electronics
user_320,P6331,Nestle Everyday Milk Powder,Grocery
user_321,P4066,Parle-G Biscuits,Grocery
user_321,P4885,Parle-G Biscuits,Grocery
user_321,P6621,Blue Star Deep Freezer,Home Appliances
user_321,P9171,IFB Dishwasher,Home Appliances
user_321,P7866,Biotique Face Cream,Beauty Products
user_322,P5581,Prestige Induction Cooktop,Home Appliances
user_322,P3148,Nivea Deodorant,Beauty Products
user_322,P2636,Britannia Bread,Grocery
user_322,P8081,Orient Ceiling Fan,Home Appliances
user_322,P3389,Biotique Face Cream,Beauty Products
user_323,P3893,Lakme Lipstick,Beauty Products
user_323,P3203,Pond's Moisturizer,Beauty Products
user_323,P6172,Patanjali Honey,Grocery
user_323,P5111,Garnier Hair Color,Beauty Products
user_324,P7527,Fortune Sunflower Oil,Grocery
user_324,P1983,JBL Bluetooth Speaker,Electronics
user_324,P8807,RayBan Sunglasses,Fashion
user_324,P6483,Kindle Paperwhite,Electronics
user_324,P6903,Kent Water Purifier,Home Appliances
user_324,P5222,Patanjali Honey,Grocery
user_324,P7746,LG Washing Machine,Home Appliances
user_325,P4259,Pigeon Rice Cooker,Home Appliances
user_325,P9821,Mother Dairy Paneer,Grocery
user_325,P6818,Gucci Belt,Fashion
user_326,P8322,Haldiram's Snacks,Grocery
user_326,P5694,Boat Rockerz Headphones,Electronics
user_326,P3745,Dove Body Lotion,Beauty Products
user_326,P7631,Morphy Richards OTG,Home Appliances
user_326,P3654,Redmi Note 12,Electronics
user_327,P6191,UCB Polo T-Shirt,Fashion
user_327,P7479,Voltas AC,Home Appliances
user_327,P6950,Usha Pedestal Fan,Home Appliances
user_327,P8377,Sunfeast Pasta,Grocery
user_327,P4012,Nivea Deodorant,Beauty Products
user_328,P5122,Forever 21 Skirt,Fashion
user_328,P3734,Apple Airpods Pro,Electronics
user_328,P2565,L'Oreal Shampoo,Beauty Products
user_329,P1881,Minimalist Serum,Beauty Products
user_329,P9584,Boat Rockerz Headphones,Electronics
user_329,P5300,OnePlus 11,Electronics
user_330,P7387,Adidas Hoodie,Fashion
user_330,P5053,Orient Ceiling Fan,Home Appliances
user_330,P3071,Usha Pedestal Fan,Home Appliances
user_330,P3795,Allen Solly Formal Shirt,Fashion
user_330,P6846,Samsung Galaxy S23,Electronics
user_330,P8654,Blue Star Deep Freezer,Home Appliances
user_330,P9987,Parle-G Biscuits,Grocery
user_331,P3900,Louis Philippe Blazer,Fashion
user_331,P8480,Everest Masala,Grocery
user_331,P9576,Tropicana Juice,Grocery
user_331,P6688,MTR Ready to Eat,Grocery
user_331,P4721,Minimalist Serum,Beauty Products
user_331,P6044,Kindle Paperwhite,Electronics
user_332,P3551,Neutrogena Sunscreen,Beauty Products
user_332,P1001,LG Washing Machine,Home Appliances
user_332,P6634,Tata Tea Premium,Grocery
user_332,P9767,Blue Star Deep Freezer,Home Appliances
user_332,P8816,Samsung 4K TV,Electronics
user_333,P5799,iPad Air,Electronics
user_333,P1118,Britannia Bread,Grocery
user_333,P4089,Catch Spices,Grocery
user_333,P8161,Minimalist Serum,Beauty Products
user_333,P3675,The Body Shop Body Butter,Beauty Products
user_334,P5308,The Body Shop Body Butter,Beauty Products
user_334,P4924,iPad Air,Electronics
user_334,P5454,Everest Masala,Grocery
user_334,P5404,Crompton Desert Cooler,Home Appliances
user_334,P2121,Biotique Face Cream,Beauty Products
user_334,P5744,Woodland Boots,Fashion
user_335,P8418,Colorbar Nail Polish,Beauty Products
user_335,P9060,Pigeon Rice Cooker,Home Appliances
user_335,P1317,UCB Polo T-Shirt,Fashion
user_336,P1362,GoPro Hero10,Electronics
user_336,P5622,Puma Sports Shoes,Fashion
user_336,P8183,Philips Air Fryer,Home Appliances
user_336,P2477,Samsung Smartwatch,Electronics
user_337,P4558,Samsung 4K TV,Electronics
user_337,P6104,Morphy Richards OTG,Home Appliances
user_337,P8597,Sugar Eyeliner,Beauty Products
user_337,P2314,HP Wireless Mouse,Electronics
user_338,P7429,Dell Inspiron Laptop,Electronics
user_338,P8702,GoPro Hero10,Electronics
user_338,P5097,Zara Denim Jacket,Fashion
user_338,P2998,Lakme Lipstick,Beauty Products
user_339,P5049,Himalaya Face Pack,Beauty Products
user_339,P8550,Apple Airpods Pro,Electronics
user_339,P4415,Sony PlayStation 5,Electronics
user_339,P6113,WOW Skin Science Shampoo,Beauty Products
user_340,P9534,Nike Air Max,Fashion
user_340,P8884,Dell Inspiron Laptop,Electronics
user_340,P6905,Bajaj Room Heater,Home Appliances
user_340,P2850,Apple Airpods Pro,Electronics
user_340,P6316,Pepe Jeans Top,Fashion
user_341,P2960,RayBan Sunglasses,Fashion
user_341,P1146,The Body Shop Body Butter,Beauty Products
user_341,P8786,Amazon Echo Dot,Electronics
user_342,P2466,HRX Tracksuit,Fashion
user_342,P9190,H&M Casual Shirt,Fashion
user_342,P6544,Realme Buds Air,Electronics
user_342,P6824,Samsung Galaxy S23,Electronics
user_342,P2759,Louis Philippe Blazer,Fashion
user_342,P4812,Reebok Running Shoes,Fashion
user_342,P6690,Crompton Desert Cooler,Home Appliances
user_343,P7189,Levi's Jeans,Fashion
user_343,P5107,Philips Air Fryer,Home Appliances
user_343,P8168,Samsung 4K TV,Electronics
user_343,P9892,MTR Ready to Eat,Grocery
user_343,P4057,Biotique Face Cream,Beauty Products
user_343,P6303,Catch Spices,Grocery
user_344,P3627,Pigeon Rice Cooker,Home Appliances
user_344,P3539,Sony PlayStation 5,Electronics
user_344,P5314,Garnier Hair Color,Beauty Products
user_344,P8439,Catch Spices,Grocery
user_344,P7210,Sony PlayStation 5,Electronics
user_344,P6965,Levi's Jeans,Fashion
user_345,P2037,UCB Polo T-Shirt,Fashion
user_345,P4110,Maggi Noodles,Grocery
user_345,P3525,Haldiram's Snacks,Grocery
user_345,P6285,MTR Ready to Eat,Grocery
user_345,P2809,Plum Night Cream,Beauty Products
user_345,P2092,Sony PlayStation 5,Electronics
user_345,P3926,Sony WH-1000XM4,Electronics
user_346,P8952,Puma Sports Shoes,Fashion
user_346,P1521,Puma Sports Shoes,Fashion
user_346,P9026,Maggi Noodles,Grocery
user_347,P5193,Mother Dairy Paneer,Grocery
user_347,P4616,Canon DSLR Camera,Electronics
user_347,P1214,Daawat Basmati Rice,Grocery
user_347,P2310,Reebok Running Shoes,Fashion
user_347,P6913,Maybelline Foundation,Beauty Products
user_347,P7046,Tropicana Juice,Grocery
user_347,P5355,Realme Buds Air,Electronics
user_348,P5979,Redmi Note 12,Electronics
user_348,P9511,Apple Airpods Pro,Electronics
user_348,P4784,OnePlus 11,Electronics
user_348,P4104,Maggi Noodles,Grocery
user_348,P5075,Allen Solly Formal Shirt,Fashion
user_348,P7802,Kellogg's Cornflakes,Grocery
user_348,P6864,Amazon Echo Dot,Electronics
user_349,P3733,L'Oreal Shampoo,Beauty Products
user_349,P7579,Louis Philippe Blazer,Fashion
user_349,P3591,Saffola Oats,Grocery
user_349,P8258,Everest Masala,Grocery
user_349,P6319,Bosch Mixer Grinder,Home Appliances
